image,fine_label,coarse_label
television_s_001420.png,87,5
nematode_worm_s_000146.png,99,13
discharge_lamp_s_000816.png,40,5
cattle_s_000018.png,19,11
wing_chair_s_000565.png,20,6
oriental_cockroach_s_000069.png,24,7
bee_s_000439.png,6,7
tulipa_clusiana_s_000046.png,92,2
leopard_s_000171.png,42,8
chimp_s_002244.png,21,11
drawbridge_s_002699.png,12,9
lobster_s_000550.png,45,13
snail_s_000985.png,77,13
boardinghouse_s_000447.png,37,9
sole_s_000144.png,32,1
mushroom_s_002394.png,51,4
tractor_s_001814.png,89,19
tapeworm_s_001614.png,99,13
missile_s_001463.png,69,19
bosc_s_000966.png,57,4
cankerworm_s_000009.png,18,7
bachelor_girl_s_000986.png,98,14
butterfly_s_001545.png,14,7
lapin_s_002364.png,65,16
hedgehog_s_000174.png,63,12
pop_bottle_s_000765.png,9,3
bos_taurus_s_000298.png,19,11
dungeness_crab_s_000424.png,26,13
lapin_s_002657.png,65,16
sea_turtle_s_000240.png,93,15
armoured_combat_vehicle_s_000467.png,85,19
seal_s_001243.png,72,0
television_s_000686.png,87,5
rose_s_001041.png,70,2
honeybee_s_000193.png,6,7
king_of_beasts_s_001376.png,43,8
fur_seal_s_000530.png,72,0
lamp_s_001191.png,40,5
nullarbor_plain_s_000715.png,60,10
soda_can_s_001116.png,16,3
pear_s_001787.png,57,4
streetcar_s_001385.png,81,19
footbridge_s_000290.png,12,9
twin_towers_s_000079.png,76,9
common_dolphin_s_000651.png,30,0
cichlid_fish_s_000743.png,1,1
fieldmouse_s_000083.png,50,16
black_woman_s_000219.png,98,14
tiger_s_002432.png,88,8
sea_turtle_s_001786.png,93,15
television_system_s_000610.png,87,5
tiger_s_001954.png,88,8
rosebush_s_001687.png,70,2
wardrobe_s_001396.png,94,6
tiger_beetle_s_000465.png,7,7
hedgehog_s_001679.png,63,12
crab_s_001025.png,26,13
twin_towers_s_000555.png,76,9
crocodylus_niloticus_s_000682.png,27,15
clock_s_002110.png,22,5
seal_s_001796.png,72,0
indian_elephant_s_000120.png,31,11
dolphin_s_000048.png,30,0
bell_pepper_s_001269.png,83,4
boy_s_002193.png,11,14
bartlett_pear_s_000278.png,57,4
goblet_s_000169.png,28,3
mountain_rose_s_000235.png,70,2
leopard_s_001053.png,42,8
raccoon_s_000665.png,66,12
snake_s_000450.png,78,15
goblet_s_000003.png,28,3
army_tank_s_000296.png,85,19
pickup_s_000124.png,58,18
bell_pepper_s_001126.png,83,4
sea_trout_s_000487.png,91,1
castle_s_001317.png,17,9
mushroom_s_000447.png,51,4
sweet_pepper_s_000104.png,83,4
dromedary_s_000162.png,15,11
red_fox_s_001738.png,34,12
mako_shark_s_001109.png,73,1
mus_musculus_s_001283.png,50,16
bear_cub_s_000109.png,3,8
computer_keyboard_s_000574.png,39,5
oriental_cockroach_s_001218.png,24,7
apis_mellifera_s_001026.png,6,7
tractor_s_001326.png,89,19
clock_s_000392.png,22,5
trout_s_001904.png,91,1
sunflower_s_000971.png,82,2
syrian_hamster_s_001119.png,36,16
train_s_001055.png,90,18
rabbit_s_001775.png,65,16
state_highway_s_000312.png,68,9
possum_s_001375.png,64,12
house_s_000233.png,37,9
phone_s_001110.png,86,5
stegosaurus_s_000470.png,29,15
raccoon_s_000432.png,66,12
elaeis_guineensis_s_000056.png,56,17
cockroach_s_002469.png,24,7
porcupine_s_000442.png,63,12
adriatic_sea_s_000906.png,71,10
crocodylus_porosus_s_000211.png,27,15
crocodile_s_001102.png,27,15
space_probe_s_000323.png,69,19
pickup_s_000228.png,58,18
bed_s_002101.png,5,6
mushroom_s_001777.png,51,4
breakfast_table_s_001179.png,84,6
pickup_s_000231.png,58,18
table_s_000322.png,84,6
route_s_002288.png,68,9
stone_crab_s_000006.png,26,13
pine_tree_s_000130.png,59,17
forest_s_000618.png,33,10
possum_s_000090.png,64,12
built_in_bed_s_000647.png,5,6
bear_s_002076.png,3,8
plate_iron_s_001539.png,61,3
rainbow_trout_s_001721.png,91,1
tulip_s_000329.png,92,2
bear_s_002075.png,3,8
sweet_pepper_s_001959.png,83,4
poppy_s_001002.png,62,2
television_system_s_001315.png,87,5
adam_s_000950.png,46,14
intercontinental_ballistic_missile_s_000218.png,69,19
beaker_s_000692.png,28,3
caterpillar_s_001904.png,18,7
bungalow_s_000133.png,37,9
lobster_s_000865.png,45,13
power_mower_s_000149.png,41,19
bowl_s_000726.png,10,3
alarm_clock_s_001117.png,22,5
ankylosaur_s_000265.png,29,15
beaker_s_001660.png,28,3
pop_bottle_s_001108.png,9,3
crab_s_002485.png,26,13
chimpanzee_s_000165.png,21,11
otter_s_000882.png,55,0
bunk_s_000210.png,5,6
spider_s_000115.png,79,13
beer_can_s_002764.png,16,3
castle_s_000864.png,17,9
panthera_tigris_s_000426.png,88,8
electric_lamp_s_000193.png,40,5
palm_s_001822.png,56,17
poppy_s_001453.png,62,2
armchair_s_002423.png,20,6
mus_musculus_s_001161.png,50,16
winter_flounder_s_000460.png,32,1
keyboard_s_000756.png,39,5
squirrel_s_002369.png,80,16
apis_mellifera_s_000506.png,6,7
alarm_clock_s_000597.png,22,5
castor_canadensis_s_000259.png,4,0
lift_bridge_s_000673.png,12,9
table_s_000548.png,84,6
stingray_s_000581.png,67,1
crocodile_s_002509.png,27,15
minibike_s_001865.png,48,18
bed_s_000837.png,5,6
adam_s_001341.png,46,14
closet_s_002383.png,94,6
beer_can_s_000046.png,16,3
crocodile_s_003003.png,27,15
sunflower_s_000669.png,82,2
young_girl_s_000654.png,35,14
camel_s_001180.png,15,11
apis_mellifera_s_000091.png,6,7
feather_palm_s_000048.png,56,17
milk_can_s_000324.png,16,3
freight_train_s_000307.png,90,18
raccoon_s_002163.png,66,12
telephone_s_001772.png,86,5
sweet_pepper_s_002134.png,83,4
phone_s_002552.png,86,5
maple_s_001694.png,47,17
army_tank_s_000271.png,85,19
bed_s_001993.png,5,6
black_bee_s_000224.png,6,7
northern_lobster_s_000539.png,45,13
golden_hamster_s_000920.png,36,16
porcupine_s_001493.png,63,12
field_s_000105.png,60,10
beer_can_s_001848.png,16,3
car_train_s_000668.png,90,18
chimp_s_001927.png,21,11
squirrel_s_000836.png,80,16
palm_s_000893.png,56,17
cup_s_002047.png,28,3
recliner_s_001904.png,20,6
stingray_s_000225.png,67,1
infant_s_000527.png,2,14
chalice_s_000835.png,28,3
cichlid_fish_s_000441.png,1,1
river_otter_s_001884.png,55,0
delphinus_delphis_s_000470.png,30,0
television_s_000547.png,87,5
sweet_pepper_s_000324.png,83,4
pine_tree_s_000998.png,59,17
rainbow_trout_s_000273.png,91,1
raccoon_s_002388.png,66,12
armored_combat_vehicle_s_000522.png,85,19
causeway_s_001010.png,68,9
nematode_s_000486.png,99,13
dessert_plate_s_000367.png,61,3
ballistic_missile_s_001348.png,69,19
black_woman_s_000670.png,98,14
wtc_s_000546.png,76,9
train_s_000893.png,90,18
garden_snail_s_001034.png,77,13
common_dolphin_s_001120.png,30,0
gecko_s_002344.png,44,15
armored_combat_vehicle_s_000452.png,85,19
rabbit_s_000794.png,65,16
tulip_s_000011.png,92,2
bed_s_001634.png,5,6
areca_s_000467.png,56,17
route_s_001566.png,68,9
power_mower_s_001223.png,41,19
castor_canadensis_s_000711.png,4,0
bell_pepper_s_000723.png,83,4
leopard_s_000904.png,42,8
leopard_s_002262.png,42,8
pine_tree_s_002519.png,59,17
caterpillar_s_001156.png,18,7
salix_alba_s_000534.png,96,17
butterfly_s_002151.png,14,7
television_s_002470.png,87,5
acer_saccharinum_s_001565.png,47,17
mushroom_s_000223.png,51,4
bulldozer_s_002062.png,89,19
adam_s_001565.png,46,14
lift_bridge_s_001071.png,12,9
railroad_train_s_000726.png,90,18
tiger_beetle_s_000683.png,7,7
lamp_s_001313.png,40,5
red_fox_s_002114.png,34,12
eagle_ray_s_000328.png,67,1
freight_train_s_000387.png,90,18
tangerine_s_000730.png,53,4
adam_s_001182.png,46,14
macoun_s_001027.png,0,4
poppy_s_002148.png,62,2
couch_s_001962.png,25,6
field_s_000007.png,60,10
pine_tree_s_001211.png,59,17
bosc_s_001588.png,57,4
nullarbor_plain_s_000392.png,60,10
bell_pepper_s_000844.png,83,4
rabbit_ears_s_001909.png,65,16
adriatic_s_003070.png,71,10
sofa_s_000410.png,25,6
lobster_s_000828.png,45,13
desk_phone_s_000007.png,86,5
sea_turtle_s_002565.png,93,15
tiger_s_000027.png,88,8
syrian_hamster_s_000010.png,36,16
bosc_s_001909.png,57,4
rabbit_s_000884.png,65,16
mushroom_s_000896.png,51,4
chimpanzee_s_000664.png,21,11
motorcycle_s_000456.png,48,18
bulldozer_s_000976.png,89,19
adriatic_s_002940.png,71,10
panthera_leo_s_000308.png,43,8
desk_phone_s_000306.png,86,5
panthera_leo_s_000311.png,43,8
closet_s_000285.png,94,6
tiger_beetle_s_000905.png,7,7
sunflower_s_001024.png,82,2
crab_s_000476.png,26,13
crocodile_s_001466.png,27,15
tractor_s_001920.png,89,19
bowl_s_001678.png,10,3
salix_purpurea_s_000592.png,96,17
snail_s_000261.png,77,13
motor_mower_s_000477.png,41,19
possum_s_000194.png,64,12
nematode_s_000254.png,99,13
goblet_s_001344.png,28,3
bell_pepper_s_001628.png,83,4
sweet_pepper_s_000008.png,83,4
table_s_002667.png,84,6
butterfly_orchid_s_001800.png,54,2
railroad_train_s_000508.png,90,18
chalice_s_001498.png,28,3
clock_s_001845.png,22,5
kangaroo_s_000042.png,38,11
bus_s_002358.png,13,18
wolf_cub_s_000157.png,97,8
africanized_honey_bee_s_000003.png,6,7
armoire_s_000257.png,94,6
oilcan_s_000461.png,16,3
rainbow_trout_s_000521.png,91,1
bowl_s_002746.png,10,3
hognose_snake_s_000593.png,78,15
orchid_s_001846.png,54,2
sea_s_001634.png,71,10
mus_musculus_s_000445.png,50,16
macoun_s_000965.png,0,4
rabbit_s_000943.png,65,16
mountain_s_000003.png,49,10
goblet_s_000664.png,28,3
divided_highway_s_001052.png,68,9
motorcycle_s_000252.png,48,18
road_s_001424.png,68,9
caterpillar_s_001467.png,18,7
bulldozer_s_000591.png,89,19
television_s_001457.png,87,5
white_willow_s_001847.png,96,17
pickup_truck_s_000863.png,58,18
snail_s_002140.png,77,13
television_s_000553.png,87,5
bitter_orange_s_000123.png,53,4
squirrel_s_000388.png,80,16
lion_cub_s_000625.png,43,8
wardrobe_s_001575.png,94,6
halibut_s_000662.png,32,1
argiope_aurantia_s_000114.png,79,13
closet_s_001809.png,94,6
exocet_s_000365.png,69,19
rainbow_trout_s_000058.png,91,1
drawbridge_s_001158.png,12,9
alarm_clock_s_000122.png,22,5
laurel_oak_s_000003.png,52,17
grey_wolf_s_000276.png,97,8
golden_delicious_s_000897.png,0,4
bell_pepper_s_001110.png,83,4
trout_s_002134.png,91,1
cichlid_s_001441.png,1,1
bungalow_s_000076.png,37,9
nile_crocodile_s_000777.png,27,15
chimpanzee_s_001176.png,21,11
manual-shrew010.png,74,16
lutra_canadensis_s_000201.png,55,0
cricetus_cricetus_s_000210.png,36,16
desk_phone_s_000782.png,86,5
common_shrew_s_000751.png,74,16
wood_s_001026.png,33,10
little_girl_s_000361.png,35,14
lamp_s_001117.png,40,5
cockroach_s_001118.png,24,7
armored_combat_vehicle_s_000119.png,85,19
butterfly_s_000672.png,14,7
caterpillar_s_001465.png,18,7
lapin_s_000146.png,65,16
rose_s_001210.png,70,2
orchid_s_000245.png,54,2
computer_keyboard_s_002226.png,39,5
lizard_s_002065.png,44,15
telephone_set_s_000358.png,86,5
trolleybus_s_000317.png,13,18
cattle_s_001436.png,19,11
bell_pepper_s_001292.png,83,4
raccoon_s_000971.png,66,12
red_delicious_s_000015.png,0,4
black_woman_s_000119.png,98,14
mako_s_001645.png,73,1
elephant_s_002582.png,31,11
goblet_s_001422.png,28,3
opossum_s_000569.png,64,12
porcupine_s_000062.png,63,12
halibut_s_000528.png,32,1
bunk_s_000207.png,5,6
clock_s_001521.png,22,5
bear_s_002042.png,3,8
tractor_s_000649.png,89,19
male_child_s_000560.png,11,14
whale_s_001911.png,95,0
colubrid_s_000119.png,78,15
argiope_aurantia_s_000186.png,79,13
dust_cloud_s_000401.png,23,10
racoon_s_000135.png,66,12
orbignya_martiana_s_000003.png,56,17
serengeti_s_002082.png,60,10
araneus_cavaticus_s_000094.png,79,13
racoon_s_000776.png,66,12
red_fox_s_001151.png,34,12
cockroach_s_000643.png,24,7
beaker_s_000132.png,28,3
pear_s_001002.png,57,4
lawn_mower_s_001116.png,41,19
car_train_s_001388.png,90,18
balmoral_castle_s_000240.png,17,9
river_otter_s_000446.png,55,0
bowl_s_001302.png,10,3
orchid_s_000959.png,54,2
electric_ray_s_001239.png,67,1
telephone_set_s_000426.png,86,5
cows_s_001031.png,19,11
desk_phone_s_000314.png,86,5
baby_s_000444.png,2,14
neomys_fodiens_s_000118.png,74,16
river_otter_s_000158.png,55,0
tv_s_000973.png,87,5
crab_s_000291.png,26,13
pear_s_000048.png,57,4
red_delicious_s_000240.png,0,4
boarding_house_s_001831.png,37,9
barn_spider_s_000038.png,79,13
white_woman_s_000566.png,98,14
lift_bridge_s_001404.png,12,9
oriental_roach_s_000234.png,24,7
streetcar_s_000033.png,81,19
sea_trout_s_000151.png,91,1
serengeti_plain_s_000552.png,60,10
boardinghouse_s_000307.png,37,9
adriatic_sea_s_000124.png,71,10
man_s_001755.png,46,14
lapin_s_000809.png,65,16
golden_hamster_s_000675.png,36,16
breakfast_table_s_000270.png,84,6
sorex_araneus_s_000412.png,74,16
seal_s_001245.png,72,0
decanter_s_000293.png,9,3
crab_s_002186.png,26,13
garden_snail_s_001563.png,77,13
lawn_mower_s_000405.png,41,19
cockroach_s_001544.png,24,7
bell_pepper_s_001432.png,83,4
acer_saccharinum_s_000786.png,47,17
black_woman_s_000375.png,98,14
goldfish_s_002467.png,1,1
cockroach_s_001568.png,24,7
manual-shrew033.png,74,16
navel_orange_s_000878.png,53,4
panthera_pardus_s_001049.png,42,8
elephant_s_000172.png,31,11
halibut_s_000216.png,32,1
mushroom_s_000774.png,51,4
camel_s_000283.png,15,11
lion_s_000094.png,43,8
fox_s_000976.png,34,12
flatfish_s_001472.png,32,1
bear_s_001275.png,3,8
forest_s_001618.png,33,10
male_child_s_000668.png,11,14
bachelor_girl_s_000678.png,98,14
skyscraper_s_000968.png,76,9
acer_saccharinum_s_001532.png,47,17
motor_mower_s_000041.png,41,19
edmontonia_s_000162.png,29,15
elephas_maximus_s_000155.png,31,11
indian_elephant_s_000364.png,31,11
red_delicious_s_000437.png,0,4
willow_tree_s_000975.png,96,17
english_oak_s_000402.png,52,17
rabbit_s_001842.png,65,16
female_child_s_000345.png,35,14
rabbit_s_001556.png,65,16
snail_s_001290.png,77,13
caterpillar_s_000933.png,18,7
camelus_dromedarius_s_000054.png,15,11
camel_s_000742.png,15,11
common_dolphin_s_000067.png,30,0
ascaris_lumbricoides_s_000293.png,99,13
butterfly_s_000583.png,14,7
bed_s_000914.png,5,6
turbot_s_000764.png,32,1
kangaroo_s_002136.png,38,11
beetle_s_000574.png,7,7
hedgehog_s_000637.png,63,12
twin_towers_s_000049.png,76,9
rainbow_trout_s_001808.png,91,1
cloud_s_001271.png,23,10
mushroom_s_000458.png,51,4
cockroach_s_000727.png,24,7
tiger_beetle_s_000115.png,7,7
sofa_s_000527.png,25,6
forest_s_002208.png,33,10
kangaroo_s_001267.png,38,11
table_s_001623.png,84,6
golden_hamster_s_000369.png,36,16
fur_seal_s_000270.png,72,0
soda_can_s_000850.png,16,3
armoire_s_000247.png,94,6
rabbit_s_000042.png,65,16
stingray_s_002409.png,67,1
bear_cub_s_001267.png,3,8
streetcar_s_000021.png,81,19
dessert_plate_s_000164.png,61,3
butterfly_s_000886.png,14,7
bear_cub_s_000120.png,3,8
panthera_leo_s_001212.png,43,8
mackerel_shark_s_000326.png,73,1
stegosaur_s_000217.png,29,15
abel_s_000441.png,46,14
clock_s_000195.png,22,5
man_s_000765.png,46,14
camel_s_001409.png,15,11
fishplate_s_000248.png,61,3
stingray_s_000221.png,67,1
possum_s_000762.png,64,12
streetcar_s_001845.png,81,19
bartlett_s_000366.png,57,4
train_s_002687.png,90,18
bed_s_000331.png,5,6
alp_s_001449.png,49,10
grey_wolf_s_001158.png,97,8
fur_seal_s_000335.png,72,0
cloud_s_002475.png,23,10
research_rocket_s_000586.png,69,19
worm_snake_s_000961.png,78,15
nematode_s_000030.png,99,13
crab_s_001817.png,26,13
boardinghouse_s_001004.png,37,9
train_s_000392.png,90,18
maine_lobster_s_000669.png,45,13
atlantic_bottlenose_dolphin_s_000161.png,30,0
willow_tree_s_000712.png,96,17
bottle_s_000432.png,9,3
sea_turtle_s_000967.png,93,15
hognose_snake_s_000032.png,78,15
easy_chair_s_000197.png,20,6
nematode_s_000416.png,99,13
brown_snail_s_000067.png,77,13
caterpillar_s_002255.png,18,7
shark_s_000366.png,73,1
pickup_s_000258.png,58,18
bicycle_s_000043.png,8,18
apis_mellifera_s_001171.png,6,7
breakfast_table_s_000553.png,84,6
baby_s_001533.png,2,14
alp_s_000094.png,49,10
closet_s_000466.png,94,6
beaver_s_000625.png,4,0
skunk_s_000021.png,75,12
tin_can_s_001887.png,16,3
sea_turtle_s_000872.png,93,15
bosc_s_001430.png,57,4
bicycle_s_001928.png,8,18
tiger_s_000960.png,88,8
dual_carriageway_s_000414.png,68,9
safety_bike_s_000173.png,8,18
fall_cankerworm_s_000289.png,18,7
closet_s_001656.png,94,6
mount_s_000356.png,49,10
skyscraper_s_002473.png,76,9
female_child_s_000651.png,35,14
streetcar_s_001655.png,81,19
breakfast_table_s_000806.png,84,6
beaver_s_000132.png,4,0
american_white_oak_s_000410.png,52,17
pickup_truck_s_002234.png,58,18
hedgehog_s_000689.png,63,12
oilcan_s_000467.png,16,3
couch_s_001882.png,25,6
sunflower_s_000539.png,82,2
tank_s_001205.png,85,19
rabbit_s_000034.png,65,16
alp_s_001814.png,49,10
bottle_s_000040.png,9,3
cockroach_s_000352.png,24,7
whale_s_000398.png,95,0
flatfish_s_000013.png,32,1
skyscraper_s_002496.png,76,9
balmoral_castle_s_000041.png,17,9
electric_lamp_s_000395.png,40,5
nile_crocodile_s_001292.png,27,15
lion_cub_s_000684.png,43,8
sea_s_001236.png,71,10
pickup_truck_s_000708.png,58,18
poppy_s_000282.png,62,2
mourning_cloak_s_001007.png,14,7
skyscraper_s_002402.png,76,9
sunflower_s_001382.png,82,2
mushroom_s_000468.png,51,4
stegosaurus_s_000417.png,29,15
bowl_s_001862.png,10,3
raccoon_s_000819.png,66,12
turtle_s_001425.png,93,15
computer_keyboard_s_001189.png,39,5
acer_saccharinum_s_000501.png,47,17
couch_s_001442.png,25,6
red_fox_s_001275.png,34,12
gray_wolf_s_000235.png,97,8
castor_fiber_s_000363.png,4,0
motorcycle_s_000696.png,48,18
motorcycle_s_001413.png,48,18
safety_bicycle_s_001303.png,8,18
ladybug_s_000001.png,7,7
tiger_beetle_s_000813.png,7,7
cup_morel_s_000026.png,51,4
armoire_s_000037.png,94,6
sweet_pepper_s_000232.png,83,4
dozer_s_000041.png,89,19
soda_can_s_000360.png,16,3
cattle_s_002290.png,19,11
phone_s_002548.png,86,5
tulipa_clusiana_s_000298.png,92,2
staurikosaurus_s_000012.png,29,15
spring_cankerworm_s_000024.png,18,7
poppy_s_001139.png,62,2
saucer_s_000608.png,61,3
raccoon_s_001561.png,66,12
butterfly_orchid_s_001036.png,54,2
golden_willow_s_001543.png,96,17
fieldmouse_s_000177.png,50,16
television_s_001736.png,87,5
streetcar_s_000014.png,81,19
motorcycle_s_001220.png,48,18
telephone_set_s_000056.png,86,5
safety_bicycle_s_000079.png,8,18
drawbridge_s_001796.png,12,9
bell_pepper_s_001256.png,83,4
common_dolphin_s_000512.png,30,0
rosebush_s_000868.png,70,2
phone_s_002892.png,86,5
cows_s_002071.png,19,11
honeybee_s_001116.png,6,7
clock_s_001691.png,22,5
orange_s_002675.png,53,4
bear_cub_s_001526.png,3,8
lift_bridge_s_001590.png,12,9
syrian_hamster_s_001064.png,36,16
verpa_s_000971.png,51,4
elephant_s_000656.png,31,11
cichlid_fish_s_001211.png,1,1
elephant_s_000005.png,31,11
mushroom_s_002411.png,51,4
field_mouse_s_000152.png,50,16
little_girl_s_000275.png,35,14
sea_turtle_s_001070.png,93,15
wallaby_s_000266.png,38,11
dessert_plate_s_000427.png,61,3
diaphragm_s_000009.png,61,3
snake_s_000454.png,78,15
leopard_s_000683.png,42,8
boardinghouse_s_000117.png,37,9
honeybee_s_001134.png,6,7
hedgehog_s_000895.png,63,12
lamp_s_001998.png,40,5
mushroom_s_001598.png,51,4
sunflower_s_002246.png,82,2
wardrobe_s_001728.png,94,6
sea_turtle_s_001470.png,93,15
male_child_s_001750.png,11,14
leopard_s_001454.png,42,8
hedgehog_s_001310.png,63,12
television_s_000057.png,87,5
apis_mellifera_s_000954.png,6,7
sugar_maple_s_000139.png,47,17
lawn_mower_s_001042.png,41,19
bowl_s_000105.png,10,3
rose_s_001297.png,70,2
citrus_aurantium_s_000364.png,53,4
northern_lobster_s_000828.png,45,13
lizard_s_000147.png,44,15
mount_s_001810.png,49,10
rose_s_000359.png,70,2
tram_s_000626.png,81,19
woods_s_000177.png,33,10
ladybug_s_000022.png,7,7
bear_s_000815.png,3,8
goblet_s_000876.png,28,3
cloud_s_000368.png,23,10
opossum_s_001684.png,64,12
worm_snake_s_000091.png,78,15
milk_can_s_000155.png,16,3
electric_ray_s_000503.png,67,1
train_s_002989.png,90,18
syrian_hamster_s_000131.png,36,16
bear_s_001521.png,3,8
red_fox_s_000776.png,34,12
house_s_000313.png,37,9
gray_wolf_s_001161.png,97,8
leopard_s_000072.png,42,8
navel_orange_s_001329.png,53,4
wolf_pup_s_002043.png,97,8
indian_elephant_s_001086.png,31,11
bell_pepper_s_000056.png,83,4
whale_s_001113.png,95,0
flounder_s_001872.png,32,1
red_osier_s_000130.png,96,17
access_road_s_000345.png,68,9
mount_s_000989.png,49,10
closet_s_001221.png,94,6
world_trade_center_s_000437.png,76,9
baleen_whale_s_001034.png,95,0
coffee_can_s_002355.png,16,3
gecko_s_001681.png,44,15
fish_bowl_s_000071.png,10,3
right_whale_s_000395.png,95,0
quercus_garryana_s_000235.png,52,17
sunflower_s_000831.png,82,2
boarding_house_s_001272.png,37,9
crocodylus_porosus_s_000216.png,27,15
turtle_s_000139.png,93,15
marine_turtle_s_000331.png,93,15
cankerworm_s_000166.png,18,7
bicycle_s_001681.png,8,18
field_s_002908.png,60,10
lapin_s_002190.png,65,16
bunk_s_000576.png,5,6
lamp_s_000780.png,40,5
infant_s_000155.png,2,14
railroad_train_s_000341.png,90,18
rabbit_s_001172.png,65,16
porbeagle_s_000344.png,73,1
baby_s_002032.png,2,14
phone_s_000314.png,86,5
pickup_truck_s_000725.png,58,18
mushroom_s_000440.png,51,4
black_woman_s_000651.png,98,14
pine_s_002157.png,59,17
edible_snail_s_000019.png,77,13
red_fox_s_000711.png,34,12
dozer_s_001429.png,89,19
sea_s_001019.png,71,10
sweet_orange_s_000356.png,53,4
bowl_s_000960.png,10,3
sweet_pepper_s_001284.png,83,4
castor_fiber_s_000581.png,4,0
dolphin_s_002179.png,30,0
color_television_s_000035.png,87,5
shark_s_001483.png,73,1
television_s_000015.png,87,5
carassius_auratus_s_000233.png,1,1
streetcar_s_000767.png,81,19
dungeness_crab_s_000527.png,26,13
fox_s_001324.png,34,12
bear_cub_s_002049.png,3,8
butterfly_orchid_s_000022.png,54,2
butterfly_s_000656.png,14,7
beetle_s_000646.png,7,7
dessert_plate_s_000086.png,61,3
right_whale_s_000029.png,95,0
bos_taurus_s_000744.png,19,11
armoured_combat_vehicle_s_000371.png,85,19
boardinghouse_s_000715.png,37,9
alarm_clock_s_000148.png,22,5
lobster_s_001132.png,45,13
closet_s_001101.png,94,6
mus_musculus_s_001160.png,50,16
sofa_s_000238.png,25,6
buckingham_palace_s_000479.png,17,9
milk_can_s_001430.png,16,3
young_girl_s_000448.png,35,14
mount_s_000549.png,49,10
red_delicious_s_001369.png,0,4
armored_combat_vehicle_s_000102.png,85,19
poppy_s_002182.png,62,2
arabian_camel_s_000262.png,15,11
bowhead_whale_s_000017.png,95,0
telephone_set_s_000045.png,86,5
baby_s_000336.png,2,14
yellowtail_flounder_s_000047.png,32,1
cycle_s_002015.png,8,18
guided_missile_s_000656.png,69,19
computer_keyboard_s_000304.png,39,5
red_fox_s_000208.png,34,12
dessert_plate_s_000145.png,61,3
panthera_leo_s_000613.png,43,8
goblet_s_000334.png,28,3
maple_s_000073.png,47,17
couch_s_001669.png,25,6
cattle_s_001969.png,19,11
breakfast_table_s_000622.png,84,6
skunk_s_000877.png,75,12
fox_s_002228.png,34,12
salt_flat_s_000119.png,60,10
trolleybus_s_000124.png,13,18
route_s_002017.png,68,9
castle_s_001951.png,17,9
sunflower_s_002260.png,82,2
tram_s_000441.png,81,19
sunflower_s_001661.png,82,2
elephant_s_001684.png,31,11
lobster_s_000894.png,45,13
lapin_s_001736.png,65,16
soda_bottle_s_000013.png,9,3
rocket_s_000245.png,69,19
poppy_s_001028.png,62,2
black_woman_s_001443.png,98,14
computer_keyboard_s_001748.png,39,5
freight_train_s_000029.png,90,18
sofa_s_000746.png,25,6
bell_pepper_s_000370.png,83,4
sunflower_s_002300.png,82,2
cichlid_s_000023.png,1,1
shark_s_001272.png,73,1
salix_vitellina_s_000104.png,96,17
raccoon_s_002149.png,66,12
gecko_s_000035.png,44,15
bulldozer_s_001402.png,89,19
marine_turtle_s_000480.png,93,15
bulldozer_s_001894.png,89,19
sea_trout_s_000220.png,91,1
leopard_s_000371.png,42,8
forest_s_001205.png,33,10
porbeagle_s_000072.png,73,1
orchid_s_001221.png,54,2
stingray_s_001625.png,67,1
bartlett_pear_s_000046.png,57,4
rabbit_s_001554.png,65,16
snail_s_002155.png,77,13
clock_s_001694.png,22,5
camelus_dromedarius_s_000016.png,15,11
hedgehog_s_001162.png,63,12
panthera_leo_s_000003.png,43,8
wardrobe_s_001041.png,94,6
computer_keyboard_s_000889.png,39,5
cricetus_cricetus_s_000236.png,36,16
telephone_set_s_001515.png,86,5
wing_chair_s_000591.png,20,6
black_woman_s_000933.png,98,14
telephone_set_s_000241.png,86,5
twin_towers_s_000265.png,76,9
sugar_maple_s_001400.png,47,17
cockroach_s_000150.png,24,7
osier_s_000078.png,96,17
cycle_s_002746.png,8,18
orchid_s_001075.png,54,2
eagle_ray_s_000040.png,67,1
phone_s_000439.png,86,5
intercontinental_ballistic_missile_s_000231.png,69,19
turbot_s_000836.png,32,1
easy_chair_s_001064.png,20,6
common_dolphin_s_001204.png,30,0
table_s_000458.png,84,6
apis_mellifera_s_000628.png,6,7
volcano_s_000314.png,49,10
soda_can_s_000321.png,16,3
mephitis_mephitis_s_000867.png,75,12
divided_highway_s_000006.png,68,9
lounge_chair_s_001522.png,20,6
desk_phone_s_000318.png,86,5
oak_tree_s_000017.png,52,17
sunflower_s_000536.png,82,2
bos_taurus_s_000677.png,19,11
dungeness_crab_s_000270.png,26,13
girl_s_000683.png,35,14
stone_crab_s_001181.png,26,13
river_otter_s_001940.png,55,0
tram_s_000104.png,81,19
mako_s_000548.png,73,1
man_s_000824.png,46,14
orchid_s_001600.png,54,2
abel_s_000769.png,46,14
squirrel_s_002401.png,80,16
butterfly_s_001712.png,14,7
butterfly_s_002169.png,14,7
plate_iron_s_000687.png,61,3
fashion_plate_s_000233.png,61,3
tiger_s_000949.png,88,8
american_lobster_s_000017.png,45,13
couch_s_001884.png,25,6
butterfly_s_001350.png,14,7
castor_canadensis_s_001627.png,4,0
minibike_s_001250.png,48,18
man_s_001484.png,46,14
shark_s_001006.png,73,1
alp_s_001439.png,49,10
